PLAYER_ID,PLAYER_NAME,provisional_action_bucket,provisional_action_label,holdout_for_case_study,holdout_reason,case_study_priority,decision_card_ready_flag
1628430,Nigel Williams-Goss,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628384,OG Anunoby,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628400,Semi Ojeleye,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628414,Sindarius Thornwell,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628425,Sterling Brown,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628388,T.J. Leaf,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628390,Terrance Ferguson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628418,Thomas Bryant,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628396,Tony Bradley,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628416,Tyler Dorsey,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628399,Tyler Lydon,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628427,Vlatko Čančar,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628411,Wes Iwundu,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628380,Zach Collins,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628988,Aaron Holiday,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628993,Alize Johnson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629014,Anfernee Simons,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629083,Arnoldas Kulboka,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628971,Bruce Brown,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628990,Chandler Hutchison,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629002,Chimezie Metu,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629012,Collin Sexton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629001,De'Anthony Melton,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629028,Deandre Ayton,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628985,Devon Hall,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628984,Devonte' Graham,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628978,Donte DiVincenzo,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629058,Dzanan Musa,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629059,Elie Okobo,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629018,Gary Trent Jr.,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628994,George King,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628960,Grayson Allen,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628977,Hamidou Diallo,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629067,Isaac Bonga,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628980,Jacob Evans,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628973,Jalen Brunson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628991,Jaren Jackson Jr.,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629020,Jarred Vanderbilt,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629010,Jerome Robinson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628975,Jevon Carter,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629006,Josh Okogie,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628966,Keita Bates-Diop,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628987,Kevin Hervey,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628989,Kevin Huerter,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628995,Kevin Knox II,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629017,Khyri Thomas,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628961,Kostas Antetokounmpo,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629013,Landry Shamet,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629022,Lonnie Walker IV,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629029,Luka Dončić,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628963,Marvin Bagley III,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628982,Melvin Frazier Jr.,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629008,Michael Porter Jr.,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628969,Mikal Bridges,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628970,Miles Bridges,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629011,Mitchell Robinson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628964,Mo Bamba,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629021,Moritz Wagner,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629016,Omari Spellman,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629034,Ray Spalding,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629057,Robert Williams III,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629066,Rodions Kurucs,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628983,Shai Gilgeous-Alexander,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629003,Shake Milton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629004,Svi Mykhailiuk,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629118,Thomas Welsh,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629027,Trae Young,offer_now_disciplined_band,Offer now at disciplined price,True,Reserved salary suggestion demo player; exclude from future salary-model training/calibration.,reserved_demo,True
1628972,Troy Brown Jr.,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629053,Vincent Edwards,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628976,Wendell Carter Jr.,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629015,Zhaire Smith,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629678,Admiral Schofield,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629346,Alen Smailagic,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629626,Bol Bol,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629634,Brandon Clarke,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628981,Bruno Fernando,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629629,Cam Reddish,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629661,Cameron Johnson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629035,Carsen Edwards,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629643,Chuma Okeke,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629632,Coby White,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628998,Cody Martin,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629655,Daniel Gafford,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629647,Darius Bazley,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629636,Darius Garland,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629631,De'Andre Hunter,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629686,Deividas Sirvydis,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629608,Dewan Hernandez,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629712,Didi Louzada,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629685,Dylan Windler,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629672,Eric Paschall,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629048,Goga Bitadze,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629684,Grant Williams,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629649,Ignas Brazdeikis,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629676,Isaiah Roby,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629630,Ja Morant,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629667,Jalen McDaniels,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629714,Jarrell Brantley,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629633,Jarrett Culver,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629637,Jaxson Hayes,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629669,Jaylen Nowell,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629648,Jordan Bone,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629673,Jordan Poole,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629713,Justin James,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629625,Justin Wright-Foreman,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629644,KZ Okpala,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629640,Keldon Johnson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629645,Kevin Porter Jr.,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629657,Kyle Guy,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629677,Luka Samanic,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629621,Marial Shayok,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629680,Matisse Thybulle,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629662,Mfiondu Kabengele,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629671,Miye Oni,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629642,Nassir Little,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629651,Nic Claxton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629638,Nickeil Alexander-Walker,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629023,P.J. Washington,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629683,Quinndary Weatherspoon,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629628,RJ Barrett,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629641,Romeo Langford,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629060,Rui Hachimura,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629635,Sekou Doumbouya,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629659,Talen Horton-Tucker,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629611,Terance Mann,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629682,Tremont Waters,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1629660,Ty Jerome,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1629639,Tyler Herro,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1629627,Zion Williamson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
