PLAYER_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,avg_loc_x,avg_loc_y,avg_total_seconds_remaining,low_volume_lt25_flag,low_volume_lt50_flag,low_volume_lt100_flag
1627747,Caris LeVert,2016,3,2018-19,40,483,207,0.42857142857142855,-9.082815734989648,92.175983436853,347.25879917184267,0,0,0
1627747,Caris LeVert,2016,4,2019-20,45,732,311,0.4248633879781421,-12.274590163934427,97.9672131147541,352.7909836065574,0,0,0
1627748,Thon Maker,2016,1,2016-17,51,181,83,0.4585635359116022,18.69832402234637,70.82122905027933,390.50828729281767,0,0,0
1627748,Thon Maker,2016,2,2017-18,69,316,130,0.41139240506329117,21.28481012658228,79.59810126582279,350.27848101265823,0,0,0
1627748,Thon Maker,2016,3,2018-19,61,268,109,0.40671641791044777,-4.458955223880597,85.77611940298507,306.17537313432837,0,0,0
1627748,Thon Maker,2016,4,2019-20,50,193,93,0.48186528497409326,2.5958549222797926,65.24870466321244,369.43523316062175,0,0,0
1627749,Dejounte Murray,2016,1,2016-17,31,116,50,0.43103448275862066,-3.6724137931034484,55.525862068965516,324.9741379310345,0,0,0
1627749,Dejounte Murray,2016,2,2017-18,78,609,270,0.4433497536945813,-4.942528735632184,51.1888341543514,385.8817733990148,0,0,0
1627749,Dejounte Murray,2016,4,2019-20,66,637,294,0.46153846153846156,-9.726844583987441,76.13343799058084,399.8100470957614,0,0,0
1627750,Jamal Murray,2016,1,2016-17,81,730,295,0.4041095890410959,-8.428571428571429,108.07967032967034,346.7219178082192,0,0,0
1627750,Jamal Murray,2016,2,2017-18,81,1062,479,0.4510357815442561,-16.35216572504708,117.36629001883239,347.8220338983051,0,0,0
1627750,Jamal Murray,2016,3,2018-19,75,1173,513,0.4373401534526854,-13.207161125319693,116.90281329923273,363.91986359761296,0,0,0
1627750,Jamal Murray,2016,4,2019-20,59,894,408,0.4563758389261745,-11.144295302013424,118.7930648769575,331.21812080536915,0,0,0
1627751,Jakob Poeltl,2016,1,2016-17,44,115,67,0.5826086956521739,9.02608695652174,12.147826086956522,363.9304347826087,0,0,0
1627751,Jakob Poeltl,2016,2,2017-18,81,384,253,0.6588541666666666,7.7578125,17.471354166666668,322.4869791666667,0,0,0
1627751,Jakob Poeltl,2016,3,2018-19,71,290,187,0.6448275862068965,5.0,16.56206896551724,347.7896551724138,0,0,0
1627751,Jakob Poeltl,2016,4,2019-20,64,266,166,0.6240601503759399,4.101503759398496,22.30075187969925,375.36842105263156,0,0,0
1627752,Taurean Prince,2016,1,2016-17,52,285,114,0.4,6.680701754385965,59.08771929824562,352.5473684210526,0,0,0
1627752,Taurean Prince,2016,2,2017-18,82,975,415,0.4256410256410256,-3.648205128205128,104.29846153846154,369.94871794871796,0,0,0
1627752,Taurean Prince,2016,3,2018-19,55,594,262,0.44107744107744107,-2.6094276094276094,103.03198653198653,390.3484848484849,0,0,0
1627752,Taurean Prince,2016,4,2019-20,64,739,278,0.3761840324763194,-6.658998646820027,105.7171853856563,395.6089309878214,0,0,0
1627753,Zhou Qi,2016,2,2017-18,13,32,6,0.1875,9.0625,127.0625,165.6875,0,1,1
1627753,Zhou Qi,2016,3,2018-19,1,1,1,1.0,8.0,11.0,43.0,1,1,1
1627754,Diamond Stone,2016,1,2016-17,5,13,3,0.23076923076923078,-46.0,41.30769230769231,155.15384615384616,1,1,1
1627755,Tyler Ulis,2016,1,2016-17,57,437,184,0.42105263157894735,-1.2265446224256293,113.01372997711671,334.0183066361556,0,0,0
1627755,Tyler Ulis,2016,2,2017-18,68,551,214,0.38838475499092556,2.5226860254083485,117.02722323049002,331.3448275862069,0,0,0
1627756,Denzel Valentine,2016,1,2016-17,52,288,102,0.3541666666666667,3.954861111111111,125.31597222222223,312.90625,0,0,0
1627756,Denzel Valentine,2016,2,2017-18,77,721,301,0.4174757281553398,-1.1220527045769764,130.26074895977808,347.8848821081831,0,0,0
1627756,Denzel Valentine,2016,4,2019-20,34,237,97,0.4092827004219409,3.759493670886076,151.9240506329114,376.2700421940928,0,0,0
1627757,Stephen Zimmerman,2016,1,2016-17,15,31,10,0.3225806451612903,-19.0,43.70967741935484,289.19354838709677,0,1,1
1627759,Jaylen Brown,2016,1,2016-17,76,422,192,0.4549763033175355,-1.4881516587677726,62.073459715639814,367.30331753554503,0,0,0
1627759,Jaylen Brown,2016,2,2017-18,70,803,373,0.46450809464508097,-3.13574097135741,76.24159402241594,361.64383561643837,0,0,0
1627759,Jaylen Brown,2016,3,2018-19,74,792,368,0.46464646464646464,4.95580808080808,79.23863636363636,363.4078282828283,0,0,0
1627759,Jaylen Brown,2016,4,2019-20,57,887,427,0.4813979706877114,-8.892897406989853,89.50394588500563,366.9041713641488,0,0,0
1627761,DeAndre' Bembry,2016,1,2016-17,30,98,47,0.47959183673469385,-8.959183673469388,46.244897959183675,296.1530612244898,0,0,1
1627761,DeAndre' Bembry,2016,2,2017-18,25,128,53,0.4140625,8.7890625,61.1640625,334.9453125,0,0,0
1627761,DeAndre' Bembry,2016,3,2018-19,82,616,275,0.44642857142857145,-8.016233766233766,64.62337662337663,290.9123376623377,0,0,0
1627761,DeAndre' Bembry,2016,4,2019-20,41,228,104,0.45614035087719296,-5.416666666666667,59.171052631578945,272.07456140350877,0,0,0
1627762,Joel Bolomboy,2016,1,2016-17,7,16,9,0.5625,-32.1875,52.3125,259.25,1,1,1
1627762,Joel Bolomboy,2016,2,2017-18,3,6,3,0.5,-10.333333333333334,61.5,355.3333333333333,1,1,1
1627763,Malcolm Brogdon,2016,1,2016-17,75,635,290,0.4566929133858268,-4.974683544303797,73.04588607594937,328.07086614173227,0,0,0
1627763,Malcolm Brogdon,2016,2,2017-18,48,503,244,0.4850894632206759,-0.03578528827037773,86.3220675944334,339.90258449304173,0,0,0
1627763,Malcolm Brogdon,2016,3,2018-19,64,748,378,0.5053475935828877,-1.322192513368984,80.19919786096257,370.52941176470586,0,0,0
1627763,Malcolm Brogdon,2016,4,2019-20,54,744,326,0.4381720430107527,12.673387096774194,108.59408602150538,335.15725806451616,0,0,0
1627767,Cheick Diallo,2016,1,2016-17,15,76,36,0.47368421052631576,0.21052631578947367,53.43421052631579,304.85526315789474,0,0,1
1627767,Cheick Diallo,2016,2,2017-18,45,176,102,0.5795454545454546,0.17045454545454544,32.6875,290.1136363636364,0,0,0
1627767,Cheick Diallo,2016,3,2018-19,56,271,168,0.6199261992619927,9.25830258302583,33.39483394833948,298.1033210332103,0,0,0
1627767,Cheick Diallo,2016,4,2019-20,39,142,92,0.647887323943662,11.626760563380282,34.401408450704224,308.0422535211268,0,0,0
1627770,Kay Felder,2016,1,2016-17,36,158,62,0.3924050632911392,14.069620253164556,73.36708860759494,292.0,0,0,0
1627770,Kay Felder,2016,2,2017-18,15,70,21,0.3,7.071428571428571,116.31428571428572,309.6,0,0,1
1627771,Michael Gbinije,2016,1,2016-17,7,10,1,0.1,31.8,79.8,81.4,1,1,1
1627772,Daniel Hamilton,2016,2,2017-18,4,11,5,0.45454545454545453,-39.0,80.0,186.54545454545453,1,1,1
1627772,Daniel Hamilton,2016,3,2018-19,18,60,23,0.38333333333333336,-34.6,69.21666666666667,298.0,0,0,1
1627773,AJ Hammons,2016,1,2016-17,15,42,17,0.40476190476190477,-9.571428571428571,109.85714285714286,291.3095238095238,0,1,1
1627774,Jake Layman,2016,1,2016-17,24,89,26,0.29213483146067415,-9.741573033707866,117.35955056179775,242.85393258426967,0,0,1
1627774,Jake Layman,2016,2,2017-18,18,47,14,0.2978723404255319,-14.851063829787234,98.95744680851064,227.95744680851064,0,1,1
1627774,Jake Layman,2016,3,2018-19,70,424,216,0.5094339622641509,3.8160377358490565,86.00235849056604,396.4551886792453,0,0,0
1627774,Jake Layman,2016,4,2019-20,23,179,81,0.45251396648044695,-7.139664804469274,88.45251396648045,302.0335195530726,0,0,0
1627775,Patrick McCaw,2016,1,2016-17,60,245,106,0.4326530612244898,0.710204081632653,86.92244897959183,319.64489795918365,0,0,0
1627775,Patrick McCaw,2016,2,2017-18,51,225,92,0.4088888888888889,9.946666666666667,85.52,302.8977777777778,0,0,0
1627775,Patrick McCaw,2016,3,2018-19,24,63,26,0.4126984126984127,-35.82539682539682,69.03174603174604,318.22222222222223,0,0,1
1627775,Patrick McCaw,2016,4,2019-20,35,162,67,0.41358024691358025,5.12962962962963,59.24074074074074,380.9567901234568,0,0,0
1627777,Georges Niang,2016,1,2016-17,17,36,9,0.25,9.555555555555555,79.47222222222223,163.69444444444446,0,1,1
1627777,Georges Niang,2016,2,2017-18,6,11,4,0.36363636363636365,63.81818181818182,68.45454545454545,151.72727272727272,1,1,1
1627777,Georges Niang,2016,3,2018-19,53,181,86,0.47513812154696133,-14.03867403314917,83.97790055248619,314.78453038674036,0,0,0
1627777,Georges Niang,2016,4,2019-20,62,322,141,0.43788819875776397,0.38198757763975155,103.47826086956522,326.22049689440996,0,0,0
1627778,Chinanu Onuaku,2016,1,2016-17,4,7,5,0.7142857142857143,5.428571428571429,14.857142857142858,418.42857142857144,1,1,1
1627778,Chinanu Onuaku,2016,2,2017-18,1,5,2,0.4,1.2,57.4,329.0,1,1,1
1627779,Marcus Paige,2016,2,2017-18,5,14,4,0.2857142857142857,-7.857142857142857,91.92857142857143,224.92857142857142,1,1,1
1627781,Malachi Richardson,2016,1,2016-17,20,68,28,0.4117647058823529,0.10294117647058823,104.3970588235294,357.29411764705884,0,0,1
1627781,Malachi Richardson,2016,2,2017-18,25,90,30,0.3333333333333333,21.1,101.56666666666666,382.3222222222222,0,0,1
1627781,Malachi Richardson,2016,3,2018-19,15,29,9,0.3103448275862069,-75.41379310344827,102.03448275862068,251.72413793103448,0,1,1
1627783,Pascal Siakam,2016,1,2016-17,53,205,103,0.5024390243902439,7.2254901960784315,32.6421568627451,391.61951219512196,0,0,0
1627783,Pascal Siakam,2016,2,2017-18,80,498,253,0.5080321285140562,-4.4156626506024095,48.0,359.2008032128514,0,0,0
1627783,Pascal Siakam,2016,3,2018-19,80,945,519,0.5492063492063493,2.474074074074074,38.51428571428571,362.6910052910053,0,0,0
1627783,Pascal Siakam,2016,4,2019-20,60,1104,500,0.4528985507246377,-1.085144927536232,84.03442028985508,322.46286231884056,0,0,0
1627785,Isaiah Whitehead,2016,1,2016-17,72,508,204,0.4015748031496063,16.650887573964496,78.07297830374753,337.7795275590551,0,0,0
1627785,Isaiah Whitehead,2016,2,2017-18,16,86,40,0.46511627906976744,24.441860465116278,70.5813953488372,252.22093023255815,0,0,1
1627788,Furkan Korkmaz,2016,2,2017-18,11,28,8,0.2857142857142857,-18.25,141.53571428571428,194.89285714285714,0,1,1
1627788,Furkan Korkmaz,2016,3,2018-19,45,245,98,0.4,20.6,131.29387755102042,292.8081632653061,0,0,0
1627788,Furkan Korkmaz,2016,4,2019-20,72,563,242,0.42984014209591476,7.658969804618117,125.9271758436945,284.0053285968028,0,0,0
1627789,Timothe Luwawu-Cabarrot,2016,1,2016-17,66,361,145,0.40166204986149584,-19.25626740947075,70.025069637883,342.86426592797784,0,0,0
1627789,Timothe Luwawu-Cabarrot,2016,2,2017-18,48,267,100,0.37453183520599254,-16.333333333333332,100.77902621722846,334.187265917603,0,0,0
1627789,Timothe Luwawu-Cabarrot,2016,3,2018-19,42,218,82,0.3761467889908257,0.573394495412844,87.44954128440367,352.197247706422,0,0,0
1627789,Timothe Luwawu-Cabarrot,2016,4,2019-20,45,269,117,0.4349442379182156,23.275092936802974,85.74349442379182,331.02973977695166,0,0,0
1627790,Ante Zizic,2016,2,2017-18,24,67,49,0.7313432835820896,0.0,27.611940298507463,299.05970149253733,0,0,1
1627790,Ante Zizic,2016,3,2018-19,56,331,183,0.552870090634441,3.2416918429003023,30.16012084592145,353.5166163141994,0,0,0
1627790,Ante Zizic,2016,4,2019-20,20,72,41,0.5694444444444444,6.930555555555555,26.930555555555557,279.7361111111111,0,0,1
1627791,Ben Bentil,2016,1,2016-17,1,3,0,0.0,-42.333333333333336,18.333333333333332,84.66666666666667,1,1,1
1627820,Tyrone Wallace,2016,2,2017-18,29,247,110,0.44534412955465585,10.303643724696355,52.05668016194332,360.9676113360324,0,0,0
1627820,Tyrone Wallace,2016,3,2018-19,54,217,92,0.423963133640553,1.336405529953917,50.41935483870968,350.7327188940092,0,0,0
1627820,Tyrone Wallace,2016,4,2019-20,12,44,14,0.3181818181818182,18.477272727272727,85.5909090909091,196.5909090909091,0,1,1
1627823,Juancho Hernangomez,2016,1,2016-17,50,224,101,0.45089285714285715,9.040178571428571,85.40625,380.16517857142856,0,0,0
1627823,Juancho Hernangomez,2016,2,2017-18,19,75,29,0.38666666666666666,-1.9733333333333334,98.77333333333333,308.44,0,0,1
1627823,Juancho Hernangomez,2016,3,2018-19,61,314,138,0.4394904458598726,4.353503184713376,95.67515923566879,337.0191082802548,0,0,0
1627823,Juancho Hernangomez,2016,4,2019-20,43,247,100,0.4048582995951417,18.25910931174089,96.98785425101215,352.8663967611336,0,0,0
1627824,Guerschon Yabusele,2016,2,2017-18,29,61,26,0.4262295081967213,14.39344262295082,140.04918032786884,323.1475409836066,0,0,1
1627824,Guerschon Yabusele,2016,3,2018-19,32,77,35,0.45454545454545453,11.96103896103896,78.03896103896103,195.66233766233765,0,0,1
1627826,Ivica Zubac,2016,1,2016-17,36,238,126,0.5294117647058824,-3.033613445378151,41.37394957983193,341.9075630252101,0,0,0
1627826,Ivica Zubac,2016,2,2017-18,33,122,61,0.5,1.0573770491803278,28.0327868852459,366.60655737704917,0,0,0
1627826,Ivica Zubac,2016,3,2018-19,57,379,212,0.5593667546174143,-0.8443271767810027,22.88126649076517,394.94459102902374,0,0,0
1627826,Ivica Zubac,2016,4,2019-20,72,385,236,0.612987012987013,3.898701298701299,23.2,417.7038961038961,0,0,0
1627834,Georgios Papagiannis,2016,1,2016-17,18,102,56,0.5490196078431373,3.9901960784313726,51.07843137254902,311.2549019607843,0,0,0
1627834,Georgios Papagiannis,2016,2,2017-18,14,42,18,0.42857142857142855,11.238095238095237,62.214285714285715,292.9047619047619,0,1,1
1627835,Paul Zipser,2016,1,2016-17,41,221,88,0.39819004524886875,2.2850678733031673,87.88235294117646,348.4027149321267,0,0,0
1627835,Paul Zipser,2016,2,2017-18,53,234,81,0.34615384615384615,-13.5,116.8931623931624,398.54273504273505,0,0,0
1627846,Abdel Nader,2016,2,2017-18,38,149,50,0.33557046979865773,13.026845637583893,83.30201342281879,332.3959731543624,0,0,0
1627846,Abdel Nader,2016,3,2018-19,53,215,91,0.4232558139534884,-8.35813953488372,71.94883720930233,360.49302325581397,0,0,0
1627846,Abdel Nader,2016,4,2019-20,54,263,123,0.467680608365019,-9.304182509505704,89.55133079847909,364.893536121673,0,0,0
1628365,Markelle Fultz,2017,1,2017-18,14,111,45,0.40540540540540543,-1.5855855855855856,42.846846846846844,303.86486486486484,0,0,0
1628365,Markelle Fultz,2017,2,2018-19,19,155,65,0.41935483870967744,4.367741935483871,74.12258064516129,369.7935483870968,0,0,0
1628365,Markelle Fultz,2017,3,2019-20,72,772,359,0.4650259067357513,-2.8989637305699483,80.72927461139896,353.4158031088083,0,0,0
1628365,Markelle Fultz,2017,4,2020-21,8,104,41,0.3942307692307692,-7.4326923076923075,84.79807692307692,366.1826923076923,0,0,0
1628366,Lonzo Ball,2017,1,2017-18,52,564,203,0.3599290780141844,-17.31205673758865,128.2322695035461,342.0354609929078,0,0,0
1628366,Lonzo Ball,2017,2,2018-19,47,456,185,0.4057017543859649,-6.243421052631579,108.24561403508773,369.57236842105266,0,0,0
1628366,Lonzo Ball,2017,3,2019-20,63,687,277,0.4032023289665211,-17.24454148471616,115.2037845705968,371.9490538573508,0,0,0
1628366,Lonzo Ball,2017,4,2020-21,55,700,290,0.4142857142857143,-12.852857142857143,129.14857142857142,353.02,0,0,0
1628367,Josh Jackson,2017,1,2017-18,77,932,389,0.41738197424892703,-3.174892703862661,76.87231759656652,345.8637339055794,0,0,0
1628367,Josh Jackson,2017,2,2018-19,79,841,347,0.4126040428061831,0.33650416171224734,77.7717003567182,355.1652794292509,0,0,0
1628367,Josh Jackson,2017,3,2019-20,19,159,70,0.44025157232704404,-16.0125786163522,87.81761006289308,322.72327044025155,0,0,0
1628367,Josh Jackson,2017,4,2020-21,62,707,296,0.4186704384724187,-3.2333804809052333,88.42998585572843,346.52616690240455,0,0,0
1628368,De'Aaron Fox,2017,1,2017-18,73,797,328,0.411543287327478,-24.17314930991217,91.18946047678796,322.90715181932245,0,0,0
1628368,De'Aaron Fox,2017,2,2018-19,81,1102,505,0.45825771324863884,-20.601633393829403,86.94283121597095,338.2341197822142,0,0,0
1628368,De'Aaron Fox,2017,3,2019-20,51,815,391,0.47975460122699387,-16.406134969325155,81.85644171779141,349.93128834355826,0,0,0
1628368,De'Aaron Fox,2017,4,2020-21,58,1110,529,0.4765765765765766,-13.881981981981982,102.43693693693693,349.77387387387387,0,0,0
1628369,Jayson Tatum,2017,1,2017-18,80,835,397,0.4754491017964072,10.48383233532934,88.15449101796408,383.27065868263475,0,0,0
1628369,Jayson Tatum,2017,2,2018-19,79,1036,466,0.4498069498069498,10.194015444015443,86.29633204633204,377.2084942084942,0,0,0
1628369,Jayson Tatum,2017,3,2019-20,66,1226,552,0.45024469820554647,-2.4510603588907016,100.2463295269168,358.17292006525287,0,0,0
1628369,Jayson Tatum,2017,4,2020-21,64,1318,605,0.4590288315629742,-1.8641881638846738,102.6896813353566,349.71092564491653,0,0,0
1628370,Malik Monk,2017,1,2017-18,58,425,153,0.36,9.847058823529412,145.7435294117647,345.9364705882353,0,0,0
1628370,Malik Monk,2017,2,2018-19,73,586,227,0.3873720136518771,3.9812286689419794,125.0221843003413,332.15870307167233,0,0,0
1628370,Malik Monk,2017,3,2019-20,55,488,212,0.4344262295081967,-5.30327868852459,104.24180327868852,290.12090163934425,0,0,0
1628370,Malik Monk,2017,4,2020-21,41,399,173,0.43358395989974935,-6.741854636591479,127.36842105263158,314.4661654135338,0,0,0
1628371,Jonathan Isaac,2017,1,2017-18,27,145,55,0.3793103448275862,7.620689655172414,85.89655172413794,362.9448275862069,0,0,0
1628371,Jonathan Isaac,2017,2,2018-19,75,611,262,0.4288052373158756,-7.481178396072013,85.36824877250409,371.04418985270047,0,0,0
1628371,Jonathan Isaac,2017,3,2019-20,34,332,156,0.46987951807228917,-13.484939759036145,80.38855421686748,380.7951807228916,0,0,0
1628372,Dennis Smith Jr.,2017,1,2017-18,69,1024,404,0.39453125,-17.236328125,110.2216796875,338.8798828125,0,0,0
1628372,Dennis Smith Jr.,2017,2,2018-19,53,650,278,0.4276923076923077,-13.395384615384616,101.27230769230769,353.5015384615385,0,0,0
1628372,Dennis Smith Jr.,2017,3,2019-20,34,211,72,0.3412322274881517,-6.962085308056872,97.15165876777252,312.2132701421801,0,0,0
1628372,Dennis Smith Jr.,2017,4,2020-21,23,145,58,0.4,-27.22758620689655,123.23448275862069,322.41379310344826,0,0,0
1628373,Frank Ntilikina,2017,1,2017-18,77,500,182,0.364,3.364,126.15,340.948,0,0,0
1628373,Frank Ntilikina,2017,2,2018-19,42,282,95,0.33687943262411346,-8.75886524822695,120.08156028368795,345.63120567375887,0,0,0
1628373,Frank Ntilikina,2017,3,2019-20,56,333,131,0.3933933933933934,3.3603603603603602,125.75975975975976,363.72972972972974,0,0,0
1628373,Frank Ntilikina,2017,4,2020-21,22,79,29,0.3670886075949367,5.2405063291139244,125.0,442.1898734177215,0,0,1
1628374,Lauri Markkanen,2017,1,2017-18,68,862,374,0.43387470997679817,-12.363109048723897,114.86890951276102,345.1983758700696,0,0,0
1628374,Lauri Markkanen,2017,2,2018-19,52,795,342,0.43018867924528303,-4.374842767295598,112.8062893081761,362.6792452830189,0,0,0
1628374,Lauri Markkanen,2017,3,2019-20,50,591,251,0.42470389170896783,-2.989847715736041,116.80710659898477,386.3384094754653,0,0,0
1628374,Lauri Markkanen,2017,4,2020-21,51,521,250,0.4798464491362764,-14.418426103646834,110.57197696737045,374.8675623800384,0,0,0
1628378,Donovan Mitchell,2017,1,2017-18,79,1362,595,0.4368575624082232,4.4449339207048455,117.92657856093979,327.40748898678413,0,0,0
1628378,Donovan Mitchell,2017,2,2018-19,77,1530,661,0.4320261437908497,3.3751633986928105,105.11699346405229,343.5359477124183,0,0,0
1628378,Donovan Mitchell,2017,3,2019-20,69,1342,602,0.4485842026825633,8.044709388971684,112.50894187779434,341.0163934426229,0,0,0
1628378,Donovan Mitchell,2017,4,2020-21,53,1091,478,0.4381301558203483,-8.793767186067827,121.16131989000917,344.79835013748857,0,0,0
1628379,Luke Kennard,2017,1,2017-18,71,465,206,0.443010752688172,18.602150537634408,122.87956989247311,367.96344086021503,0,0,0
1628379,Luke Kennard,2017,2,2018-19,63,520,228,0.43846153846153846,3.371153846153846,135.125,361.80192307692306,0,0,0
1628379,Luke Kennard,2017,3,2019-20,28,342,151,0.4415204678362573,9.891812865497077,129.9561403508772,340.98830409356725,0,0,0
1628379,Luke Kennard,2017,4,2020-21,61,414,197,0.4758454106280193,-7.531400966183575,127.10628019323671,331.1111111111111,0,0,0
1628380,Zach Collins,2017,1,2017-18,62,289,115,0.39792387543252594,1.7231833910034602,88.32179930795847,351.20415224913495,0,0,0
1628380,Zach Collins,2017,2,2018-19,77,400,189,0.4725,3.02,80.0625,344.1525,0,0,0
1628380,Zach Collins,2017,3,2019-20,11,68,32,0.47058823529411764,4.8088235294117645,61.970588235294116,382.2352941176471,0,0,1
1628381,John Collins,2017,1,2017-18,74,545,314,0.5761467889908257,4.6917431192660555,36.689908256880734,322.97614678899083,0,0,0
1628381,John Collins,2017,2,2018-19,61,831,465,0.5595667870036101,0.9903730445246691,50.38507821901324,417.12635379061373,0,0,0
1628381,John Collins,2017,3,2019-20,41,605,353,0.5834710743801653,8.340495867768595,73.06115702479339,404.7404958677686,0,0,0
1628381,John Collins,2017,4,2020-21,63,771,429,0.556420233463035,9.670557717250324,74.59662775616083,383.1738002594034,0,0,0
1628382,Justin Jackson,2017,1,2017-18,67,419,185,0.441527446300716,-12.13365155131265,89.30787589498807,361.03341288782815,0,0,0
1628382,Justin Jackson,2017,2,2018-19,79,485,217,0.44742268041237115,6.589690721649484,93.30515463917526,345.04536082474226,0,0,0
1628382,Justin Jackson,2017,3,2019-20,62,341,135,0.39589442815249265,8.636363636363637,100.63929618768329,362.09090909090907,0,0,0
1628382,Justin Jackson,2017,4,2020-21,34,221,89,0.40271493212669685,-8.484162895927602,116.03167420814479,317.3710407239819,0,0,0
1628383,Justin Patton,2017,1,2017-18,1,2,1,0.5,31.5,45.5,106.0,1,1,1
1628383,Justin Patton,2017,2,2018-19,3,7,2,0.2857142857142857,2.7142857142857144,90.71428571428571,259.2857142857143,1,1,1
1628383,Justin Patton,2017,3,2019-20,5,10,4,0.4,6.5,87.0,229.1,1,1,1
1628383,Justin Patton,2017,4,2020-21,13,70,29,0.4142857142857143,16.3,73.12857142857143,377.3,0,0,1
1628384,OG Anunoby,2017,1,2017-18,72,346,163,0.47109826589595377,6.609826589595376,60.1849710982659,388.4335260115607,0,0,0
1628384,OG Anunoby,2017,2,2018-19,67,404,183,0.452970297029703,4.413366336633663,65.40841584158416,368.40841584158414,0,0,0
1628384,OG Anunoby,2017,3,2019-20,68,566,286,0.5053003533568905,-2.245583038869258,51.53533568904594,389.3056537102473,0,0,0
1628384,OG Anunoby,2017,4,2020-21,43,519,249,0.4797687861271676,2.58766859344894,73.91522157996147,408.88439306358384,0,0,0
1628385,Harry Giles III,2017,2,2018-19,54,348,175,0.5028735632183908,-7.155172413793103,55.195402298850574,318.0057471264368,0,0,0
1628385,Harry Giles III,2017,3,2019-20,42,251,139,0.5537848605577689,-3.270916334661355,56.45816733067729,379.8247011952191,0,0,0
1628385,Harry Giles III,2017,4,2020-21,32,97,42,0.4329896907216495,-2.4536082474226806,68.9381443298969,248.5257731958763,0,0,1
1628386,Jarrett Allen,2017,1,2017-18,70,397,234,0.5894206549118388,-2.6347607052896724,21.93954659949622,362.0528967254408,0,0,0
1628386,Jarrett Allen,2017,2,2018-19,80,568,335,0.5897887323943662,-1.8767605633802817,18.765845070422536,389.4154929577465,0,0,0
1628386,Jarrett Allen,2017,3,2019-20,70,465,302,0.6494623655913978,2.1354838709677417,15.58279569892473,372.38494623655913,0,0,0
1628386,Jarrett Allen,2017,4,2020-21,63,482,298,0.6182572614107884,1.549792531120332,32.6597510373444,367.7095435684647,0,0,0
1628387,Ike Anigbogu,2017,1,2017-18,5,9,4,0.4444444444444444,-12.555555555555555,73.22222222222223,76.11111111111111,1,1,1
1628387,Ike Anigbogu,2017,2,2018-19,2,3,0,0.0,-1.3333333333333333,124.33333333333333,36.0,1,1,1
1628388,T.J. Leaf,2017,1,2017-18,43,136,64,0.47058823529411764,-8.661764705882353,77.6470588235294,370.70588235294116,0,0,0
1628388,T.J. Leaf,2017,2,2018-19,50,183,99,0.5409836065573771,-8.683060109289617,52.885245901639344,351.6448087431694,0,0,0
1628388,T.J. Leaf,2017,3,2019-20,25,86,36,0.4186046511627907,-7.430232558139535,60.26744186046512,258.33720930232556,0,0,1
1628388,T.J. Leaf,2017,4,2020-21,7,10,5,0.5,3.1,19.5,151.9,1,1,1
1628389,Bam Adebayo,2017,1,2017-18,64,340,174,0.5117647058823529,-4.373529411764705,33.141176470588235,350.0176470588235,0,0,0
1628389,Bam Adebayo,2017,2,2018-19,82,486,280,0.5761316872427984,0.5720164609053497,37.78600823045267,361.79423868312756,0,0,0
1628389,Bam Adebayo,2017,3,2019-20,72,790,440,0.5569620253164557,-1.8025316455696203,44.00253164556962,365.18101265822787,0,0,0
1628389,Bam Adebayo,2017,4,2020-21,64,800,456,0.57,0.8675,59.295,392.92375,0,0,0
1628390,Terrance Ferguson,2017,1,2017-18,50,169,70,0.41420118343195267,-14.982248520710058,92.36094674556213,358.9112426035503,0,0,0
1628390,Terrance Ferguson,2017,2,2018-19,73,431,185,0.42923433874709976,-20.20417633410673,80.58700696055685,365.40835266821347,0,0,0
1628390,Terrance Ferguson,2017,3,2019-20,52,220,78,0.35454545454545455,-1.559090909090909,102.76818181818182,372.04545454545456,0,0,0
1628390,Terrance Ferguson,2017,4,2020-21,6,7,1,0.14285714285714285,49.57142857142857,62.285714285714285,161.0,1,1,1
1628391,D.J. Wilson,2017,1,2017-18,8,16,9,0.5625,16.8125,88.9375,286.125,1,1,1
1628391,D.J. Wilson,2017,2,2018-19,45,251,104,0.41434262948207173,20.406374501992033,89.32270916334662,277.7609561752988,0,0,0
1628391,D.J. Wilson,2017,3,2019-20,35,132,52,0.3939393939393939,-2.5454545454545454,116.79545454545455,246.1969696969697,0,0,0
1628391,D.J. Wilson,2017,4,2020-21,34,168,68,0.40476190476190477,8.803571428571429,117.48214285714286,332.0595238095238,0,0,0
1628392,Isaiah Hartenstein,2017,2,2018-19,18,41,20,0.4878048780487805,-5.487804878048781,35.51219512195122,278.8048780487805,0,1,1
1628392,Isaiah Hartenstein,2017,3,2019-20,19,67,44,0.6567164179104478,-6.388059701492537,27.65671641791045,316.3731343283582,0,0,1
1628392,Isaiah Hartenstein,2017,4,2020-21,40,171,94,0.5497076023391813,-0.935672514619883,33.73099415204678,397.5497076023392,0,0,0
1628393,Jawun Evans,2017,1,2017-18,43,253,89,0.35177865612648224,4.0,95.77470355731225,349.30830039525694,0,0,0
1628393,Jawun Evans,2017,2,2018-19,5,14,3,0.21428571428571427,29.142857142857142,138.07142857142858,268.7142857142857,1,1,1
1628394,Anžejs Pasečņiks,2017,3,2019-20,22,116,61,0.5258620689655172,3.6724137931034484,41.96551724137931,338.83620689655174,0,0,0
