PLAYER_ID,PLAYER_NAME,draft_year,year5_season_start,year5_season_string,salary_player_name_example,year_salary_total,salary_cap,luxury_tax,year5_salary_cap_pct,raw_salary_rows,raw_team_count,any_team_option,any_player_option,any_qualifying_offer,any_two_way_contract,any_terminated,salary_name_match_flag,cap_match_flag,year5_salary_match_flag,salary_match_type,name_key_raw,name_key
201189,Aaron Gray,2007,2011,2011-12,Aaron Gray,2500000.0,58044000.0,73970553.0,0.043070773895665354,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,aaron gray,aaron gray
201191,JamesOn Curry,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,jameson curry,jameson curry
201192,Taurean Green,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,taurean green,taurean green
201193,Demetris Nichols,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,demetris nichols,demetris nichols
201196,Ramon Sessions,2007,2011,2011-12,Ramon Sessions,4257973.0,58044000.0,73970553.0,0.07335767693473916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ramon sessions,ramon sessions
201199,DJ Strawberry,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,dj strawberry,dj strawberry
201446,Mike Taylor,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,mike taylor,mike taylor
201563,Michael Beasley,2008,2012,2012-13,Michael Beasley,5750000.0,58044000.0,72903264.0,0.09906277996003032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,michael beasley,michael beasley
201564,O.J. Mayo,2008,2012,2012-13,OJ Mayo,4020000.0,58044000.0,72903264.0,0.0692578044242299,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,oj mayo,oj mayo
201565,Derrick Rose,2008,2012,2012-13,Derrick Rose,16402500.0,58044000.0,72903264.0,0.2825873475294604,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,derrick rose,derrick rose
201566,Russell Westbrook,2008,2012,2012-13,Russell Westbrook,13668750.0,58044000.0,72903264.0,0.23548945627455034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,russell westbrook,russell westbrook
201567,Kevin Love,2008,2012,2012-13,Kevin Love,13668750.0,58044000.0,72903264.0,0.23548945627455034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,kevin love,kevin love
201568,Danilo Gallinari,2008,2012,2012-13,Danilo Gallinari,9439000.0,58044000.0,72903264.0,0.16261801392047412,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,danilo gallinari,danilo gallinari
201569,Eric Gordon,2008,2012,2012-13,Eric Gordon,13668750.0,58044000.0,72903264.0,0.23548945627455034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,eric gordon,eric gordon
201570,Joe Alexander,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,joe alexander,joe alexander
201571,D.J. Augustin,2008,2012,2012-13,DJ Augustin,3500000.0,58044000.0,72903264.0,0.0602990834539315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,dj augustin,dj augustin
201572,Brook Lopez,2008,2012,2012-13,Brook Lopez,13668000.0,58044000.0,72903264.0,0.23547653504238164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,brook lopez,brook lopez
201573,Jerryd Bayless,2008,2012,2012-13,Jerryd Bayless,3100000.0,58044000.0,72903264.0,0.053407759630625044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jerryd bayless,jerryd bayless
201574,Jason Thompson,2008,2012,2012-13,Jason Thompson,5250000.0,58044000.0,72903264.0,0.09044862518089725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jason thompson,jason thompson
201575,Brandon Rush,2008,2012,2012-13,Brandon Rush,4000000.0,58044000.0,72903264.0,0.06891323823306457,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,brandon rush,brandon rush
201576,Anthony Randolph,2008,2012,2012-13,Anthony Randolph,1674641.0,58044000.0,72903264.0,0.028851233546964374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,anthony randolph,anthony randolph
201577,Robin Lopez,2008,2012,2012-13,Robin Lopez,4899293.0,58044000.0,72903264.0,0.08440653642064641,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,robin lopez,robin lopez
201578,Marreese Speights,2008,2012,2012-13,Marreese Speights,4200000.0,58044000.0,72903264.0,0.0723589001447178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,marreese speights,marreese speights
201579,Roy Hibbert,2008,2012,2012-13,Roy Hibbert,13668750.0,58044000.0,72903264.0,0.23548945627455034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,roy hibbert,roy hibbert
201580,JaVale McGee,2008,2012,2012-13,JaVale McGee,10000000.0,58044000.0,72903264.0,0.17228309558266142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,javale mcgee,javale mcgee
201581,JJ Hickson,2008,2012,2012-13,JJ Hickson,4000000.0,58044000.0,72903264.0,0.06891323823306457,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jj hickson,jj hickson
201582,Alexis Ajinca,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,alexis ajinca,alexis ajinca
201583,Ryan Anderson,2008,2012,2012-13,Ryan Anderson,8700000.0,58044000.0,72903264.0,0.14988629315691546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ryan anderson,ryan anderson
201584,Courtney Lee,2008,2012,2012-13,Courtney Lee,5000000.0,58044000.0,72903264.0,0.08614154779133071,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,courtney lee,courtney lee
201585,Kosta Koufos,2008,2012,2012-13,Kosta Koufos,3000000.0,58044000.0,72903264.0,0.05168492867479843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,kosta koufos,kosta koufos
201586,Serge Ibaka,2008,2012,2012-13,Serge Ibaka,2253061.0,58044000.0,72903264.0,0.038816432361656675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,serge ibaka,serge ibaka
201587,Nicolas Batum,2008,2012,2012-13,Nicolas Batum,11950000.0,58044000.0,72903264.0,0.2058782992212804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,nicolas batum,nicolas batum
201588,George Hill,2008,2012,2012-13,George Hill,8000000.0,58044000.0,72903264.0,0.13782647646612914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,george hill,george hill
201589,Darrell Arthur,2008,2012,2012-13,Darrell Arthur,3006217.0,58044000.0,72903264.0,0.05179203707532217,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,darrell arthur,darrell arthur
201590,Donte Greene,2008,2012,2012-13,Donte Greene,5387.0,58044000.0,72903264.0,9.280890359037971e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,donte greene,donte greene
201591,DJ White,2008,2012,2012-13,DJ White,263980.0,58044000.0,72903264.0,0.004547929157191096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,dj white,dj white
201592,J.R. Giddens,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,j r giddens,j r giddens
201593,Nikola Pekovic,2008,2012,2012-13,Nikola Pekovic,4640000.0,58044000.0,72903264.0,0.0799393563503549,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,nikola pekovic,nikola pekovic
201594,Walter Sharpe,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,walter sharpe,walter sharpe
201595,Joey Dorsey,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,joey dorsey,joey dorsey
201596,Mario Chalmers,2008,2012,2012-13,Mario Chalmers,4000000.0,58044000.0,72903264.0,0.06891323823306457,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,mario chalmers,mario chalmers
201599,DeAndre Jordan,2008,2012,2012-13,DeAndre Jordan,10532977.0,58044000.0,72903264.0,0.18146538832609743,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,deandre jordan,deandre jordan
201600,Omer Asik,2008,2012,2012-13,Omer Asik,5000000.0,58044000.0,72903264.0,0.08614154779133071,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,omer asik,omer asik
201601,Luc Mbah a Moute,2008,2012,2012-13,Luc Mbah a Moute,4794192.0,58044000.0,72903264.0,0.08259582385776308,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,luc mbah a moute,luc mbah a moute
201602,Kyle Weaver,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,kyle weaver,kyle weaver
201603,Sonny Weems,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,sonny weems,sonny weems
201604,Chris Douglas-Roberts,2008,2012,2012-13,Chris Douglas-Roberts,72892.0,58044000.0,72903264.0,0.0012558059403211357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,chris douglas roberts,chris douglas roberts
201605,Nathan Jawai,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,nathan jawai,nathan jawai
201606,Sean Singletary,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,sean singletary,sean singletary
201607,Patrick Ewing,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,patrick ewing,patrick ewing
201609,Goran Dragic,2008,2012,2012-13,Goran Dragic,7500000.0,58044000.0,72903264.0,0.12921232168699606,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,goran dragic,goran dragic
201611,Henry Walker,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,henry walker,henry walker
201612,Malik Hairston,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,malik hairston,malik hairston
201616,Darnell Jackson,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,darnell jackson,darnell jackson
201621,Joe Crawford,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,joe crawford,joe crawford
201623,Semih Erden,2008,2012,2012-13,,,58044000.0,72903264.0,,,,,,,,,0,1,0,unmatched,semih erden,semih erden
201933,Blake Griffin,2009,2013,2013-14,Blake Griffin,16402500.0,58679000.0,72519787.0,0.2795293034986963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,blake griffin,blake griffin
201934,Hasheem Thabeet,2009,2013,2013-14,Hasheem Thabeet,1200000.0,58679000.0,72519787.0,0.020450246255048654,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,hasheem thabeet,hasheem thabeet
201935,James Harden,2009,2013,2013-14,James Harden,13668750.0,58679000.0,72519787.0,0.23294108624891358,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,james harden,james harden
201936,Tyreke Evans,2009,2013,2013-14,Tyreke Evans,11796247.0,58679000.0,72519787.0,0.20103013002948245,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,tyreke evans,tyreke evans
201937,Ricky Rubio,2009,2013,2013-14,Ricky Rubio,4002120.0,58679000.0,72519787.0,0.06820361628521276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ricky rubio,ricky rubio
201938,Jonny Flynn,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,jonny flynn,jonny flynn
201939,Stephen Curry,2009,2013,2013-14,Stephen Curry,9887642.0,58679000.0,72519787.0,0.16850392815146817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,stephen curry,stephen curry
201941,Jordan Hill,2009,2013,2013-14,Jordan Hill,3500000.0,58679000.0,72519787.0,0.059646551577225246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jordan hill,jordan hill
201942,DeMar DeRozan,2009,2013,2013-14,DeMar DeRozan,9500000.0,58679000.0,72519787.0,0.1618977828524685,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,demar derozan,demar derozan
201943,Brandon Jennings,2009,2013,2013-14,Brandon Jennings,7655503.0,58679000.0,72519787.0,0.13046410129688646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,brandon jennings,brandon jennings
201944,Terrence Williams,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,terrence williams,terrence williams
201945,Gerald Henderson,2009,2013,2013-14,Gerald Henderson,6000000.0,58679000.0,72519787.0,0.10225123127524327,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,gerald henderson,gerald henderson
201946,Tyler Hansbrough,2009,2013,2013-14,Tyler Hansbrough,3183000.0,58679000.0,72519787.0,0.05424427819151656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,tyler hansbrough,tyler hansbrough
201947,Earl Clark,2009,2013,2013-14,Earl Clark,4361518.0,58679000.0,72519787.0,0.07432843095485608,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,earl clark,earl clark
201948,Austin Daye,2009,2013,2013-14,Austin Daye,947907.0,58679000.0,72519787.0,0.016154109647403672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,austin daye,austin daye
201949,James Johnson,2009,2013,2013-14,James Johnson,507409.0,58679000.0,72519787.0,0.008647199168356653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,james johnson,james johnson
201950,Jrue Holiday,2009,2013,2013-14,Jrue Holiday,11000000.0,58679000.0,72519787.0,0.18746059067127932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jrue holiday,jrue holiday
201951,Ty Lawson,2009,2013,2013-14,Ty Lawson,10786517.0,58679000.0,72519787.0,0.18382244073689055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ty lawson,ty lawson
201952,Jeff Teague,2009,2013,2013-14,Jeff Teague,8000000.0,58679000.0,72519787.0,0.13633497503365768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jeff teague,jeff teague
201953,Eric Maynor,2009,2013,2013-14,Eric Maynor,2016000.0,58679000.0,72519787.0,0.03435641370848174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,eric maynor,eric maynor
201954,Darren Collison,2009,2013,2013-14,Darren Collison,1900000.0,58679000.0,72519787.0,0.032379556570493705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,darren collison,darren collison
201956,Omri Casspi,2009,2013,2013-14,Omri Casspi,947907.0,58679000.0,72519787.0,0.016154109647403672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,omri casspi,omri casspi
201957,Byron Mullens,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,byron mullens,byron mullens
201958,Rodrigue Beaubois,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,rodrigue beaubois,rodrigue beaubois
201959,Taj Gibson,2009,2013,2013-14,Taj Gibson,7550000.0,58679000.0,72519787.0,0.12866613268801444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,taj gibson,taj gibson
201960,DeMarre Carroll,2009,2013,2013-14,DeMarre Carroll,2500000.0,58679000.0,72519787.0,0.04260467969801803,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,demarre carroll,demarre carroll
201961,Wayne Ellington,2009,2013,2013-14,Wayne Ellington,2500000.0,58679000.0,72519787.0,0.04260467969801803,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,wayne ellington,wayne ellington
201962,Toney Douglas,2009,2013,2013-14,Toney Douglas,1600000.0,58679000.0,72519787.0,0.027266995006731538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,toney douglas,toney douglas
201963,Christian Eyenga,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,christian eyenga,christian eyenga
201964,Victor Claver,2009,2013,2013-14,Victor Claver,1311240.0,58679000.0,72519787.0,0.022345984082891665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,victor claver,victor claver
201965,Jeff Ayres,2009,2013,2013-14,Jeff Ayres,1750000.0,58679000.0,72519787.0,0.029823275788612623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jeff ayres,jeff ayres
201966,Jermaine Taylor,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,jermaine taylor,jermaine taylor
201967,Dante Cunningham,2009,2013,2013-14,Dante Cunningham,2180000.0,58679000.0,72519787.0,0.03715128069667172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,dante cunningham,dante cunningham
201969,DaJuan Summers,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,dajuan summers,dajuan summers
201970,Sam Young,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,sam young,sam young
201971,DeJuan Blair,2009,2013,2013-14,DeJuan Blair,941000.0,58679000.0,72519787.0,0.016036401438333986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,dejuan blair,dejuan blair
201972,Jon Brockman,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,jon brockman,jon brockman
201973,Jonas Jerebko,2009,2013,2013-14,Jonas Jerebko,4500000.0,58679000.0,72519787.0,0.07668842345643245,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jonas jerebko,jonas jerebko
201974,Derrick Brown,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,derrick brown,derrick brown
201975,Jodie Meeks,2009,2013,2013-14,Jodie Meeks,1550000.0,58679000.0,72519787.0,0.02641490141277118,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jodie meeks,jodie meeks
201976,Patrick Beverley,2009,2013,2013-14,Patrick Beverley,788872.0,58679000.0,72519787.0,0.013443855553093952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,patrick beverley,patrick beverley
201977,Marcus Thornton,2009,2013,2013-14,Marcus Thornton,8165000.0,58679000.0,72519787.0,0.1391468838937269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,marcus thornton,marcus thornton
201978,Chase Budinger,2009,2013,2013-14,Chase Budinger,5000000.0,58679000.0,72519787.0,0.08520935939603606,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,chase budinger,chase budinger
201980,Danny Green,2009,2013,2013-14,Danny Green,3762500.0,58679000.0,72519787.0,0.06412004294551714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,danny green,danny green
201981,Taylor Griffin,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,taylor griffin,taylor griffin
201985,AJ Price,2009,2013,2013-14,AJ Price,947907.0,58679000.0,72519787.0,0.016154109647403672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,aj price,aj price
201986,Nando De Colo,2009,2013,2013-14,Nando De Colo,1463000.0,58679000.0,72519787.0,0.024932258559280152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,nando de colo,nando de colo
201988,Patty Mills,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,patty mills,patty mills
201991,Lester Hudson,2009,2013,2013-14,,,58679000.0,72519787.0,,,,,,,,,0,1,0,unmatched,lester hudson,lester hudson
202322,John Wall,2010,2014,2014-15,John Wall,13701250.0,63065000.0,77841847.0,0.2172560057083961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,john wall,john wall
202323,Evan Turner,2010,2014,2014-15,Evan Turner,3278000.0,63065000.0,77841847.0,0.051978117814952825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,evan turner,evan turner
202324,Derrick Favors,2010,2014,2014-15,Derrick Favors,12950000.0,63065000.0,77841847.0,0.2053436930151431,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,derrick favors,derrick favors
202325,Wesley Johnson,2010,2014,2014-15,Wesley Johnson,981084.0,63065000.0,77841847.0,0.015556711329580591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,wesley johnson,wesley johnson
202326,DeMarcus Cousins,2010,2014,2014-15,DeMarcus Cousins,13701250.0,63065000.0,77841847.0,0.2172560057083961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,demarcus cousins,demarcus cousins
202327,Ekpe Udoh,2010,2014,2014-15,Ekpe Udoh,981084.0,63065000.0,77841847.0,0.015556711329580591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ekpe udoh,ekpe udoh
202328,Greg Monroe,2010,2014,2014-15,Greg Monroe,5479933.0,63065000.0,77841847.0,0.0868934115595021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,greg monroe,greg monroe
202329,Al-Farouq Aminu,2010,2014,2014-15,Al-Farouq Aminu,981084.0,63065000.0,77841847.0,0.015556711329580591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,al farouq aminu,al farouq aminu
202330,Gordon Hayward,2010,2014,2014-15,Gordon Hayward,14746000.0,63065000.0,77841847.0,0.2338222468881313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,gordon hayward,gordon hayward
202331,Paul George,2010,2014,2014-15,Paul George,15800000.0,63065000.0,77841847.0,0.2505351621343059,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,paul george,paul george
202332,Cole Aldrich,2010,2014,2014-15,Cole Aldrich,981084.0,63065000.0,77841847.0,0.015556711329580591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,cole aldrich,cole aldrich
202333,Xavier Henry,2010,2014,2014-15,Xavier Henry,1082000.0,63065000.0,77841847.0,0.01715690160945057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,xavier henry,xavier henry
202334,Ed Davis,2010,2014,2014-15,Ed Davis,981084.0,63065000.0,77841847.0,0.015556711329580591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ed davis,ed davis
202335,Patrick Patterson,2010,2014,2014-15,Patrick Patterson,5831326.0,63065000.0,77841847.0,0.0924653294220249,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,patrick patterson,patrick patterson
202336,Larry Sanders,2010,2014,2014-15,Larry Sanders,11000000.0,63065000.0,77841847.0,0.174423214144137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,larry sanders,larry sanders
202337,Luke Babbitt,2010,2014,2014-15,Luke Babbitt,981084.0,63065000.0,77841847.0,0.015556711329580591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,luke babbitt,luke babbitt
202338,Kevin Seraphin,2010,2014,2014-15,Kevin Seraphin,3898691.0,63065000.0,77841847.0,0.06182020137952906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,kevin seraphin,kevin seraphin
202339,Eric Bledsoe,2010,2014,2014-15,Eric Bledsoe,13000000.0,63065000.0,77841847.0,0.20613652580670735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,eric bledsoe,eric bledsoe
202340,Avery Bradley,2010,2014,2014-15,Avery Bradley,7191011.0,63065000.0,77841847.0,0.11402538650598588,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,avery bradley,avery bradley
202341,James Anderson,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,james anderson,james anderson
202342,Craig Brackins,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,craig brackins,craig brackins
202343,Elliot Williams,2010,2014,2014-15,Elliot Williams,161511.0,63065000.0,77841847.0,0.002561024339966701,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,elliot williams,elliot williams
202344,Trevor Booker,2010,2014,2014-15,Trevor Booker,5000000.0,63065000.0,77841847.0,0.07928327915642591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,trevor booker,trevor booker
202345,Damion James,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,damion james,damion james
202346,Dominique Jones,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,dominique jones,dominique jones
202347,Quincy Pondexter,2010,2014,2014-15,Quincy Pondexter,3146068.0,63065000.0,77841847.0,0.04988611749781971,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,quincy pondexter,quincy pondexter
202348,Jordan Crawford,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,jordan crawford,jordan crawford
202349,Greivis Vasquez,2010,2014,2014-15,Greivis Vasquez,6400000.0,63065000.0,77841847.0,0.10148259732022516,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,greivis vasquez,greivis vasquez
202350,Daniel Orton,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,daniel orton,daniel orton
202351,Lazar Hayward,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,lazar hayward,lazar hayward
202354,Dexter Pittman,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,dexter pittman,dexter pittman
202355,Hassan Whiteside,2010,2014,2014-15,Hassan Whiteside,775191.0,63065000.0,77841847.0,0.01229193689050979,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,hassan whiteside,hassan whiteside
202356,Armon Johnson,2010,2014,2014-15,,,63065000.0,77841847.0,,,,,,,,,0,1,0,unmatched,armon johnson,armon johnson
